filepath,label
data\lisa\train\red\dayClip1--00659.jpg,red
data\lisa\train\red\dayClip1--00660.jpg,red
data\lisa\train\red\dayClip1--00661.jpg,red
data\lisa\train\red\dayClip1--00662.jpg,red
data\lisa\train\red\dayClip1--00663.jpg,red
data\lisa\train\red\dayClip1--00664.jpg,red
data\lisa\train\red\dayClip1--00665.jpg,red
data\lisa\train\red\dayClip1--00666.jpg,red
data\lisa\train\red\dayClip1--00667.jpg,red
data\lisa\train\red\dayClip1--00668.jpg,red
data\lisa\train\red\dayClip1--00669.jpg,red
data\lisa\train\red\dayClip1--00670.jpg,red
data\lisa\train\red\dayClip1--00671.jpg,red
data\lisa\train\red\dayClip1--00672.jpg,red
data\lisa\train\red\dayClip1--00673.jpg,red
data\lisa\train\red\dayClip1--00674.jpg,red
data\lisa\train\red\dayClip1--00675.jpg,red
data\lisa\train\red\dayClip1--00676.jpg,red
data\lisa\train\red\dayClip1--00677.jpg,red
data\lisa\train\red\dayClip1--00678.jpg,red
data\lisa\train\red\dayClip1--00679.jpg,red
data\lisa\train\red\dayClip1--00680.jpg,red
data\lisa\train\red\dayClip1--00681.jpg,red
data\lisa\train\red\dayClip1--00682.jpg,red
data\lisa\train\red\dayClip1--00683.jpg,red
data\lisa\train\red\dayClip1--00684.jpg,red
data\lisa\train\red\dayClip1--00685.jpg,red
data\lisa\train\red\dayClip1--00686.jpg,red
data\lisa\train\red\dayClip1--00687.jpg,red
data\lisa\train\red\dayClip1--00688.jpg,red
data\lisa\train\red\dayClip1--00689.jpg,red
data\lisa\train\red\dayClip1--00690.jpg,red
data\lisa\train\red\dayClip1--00691.jpg,red
data\lisa\train\red\dayClip1--00692.jpg,red
data\lisa\train\red\dayClip1--00693.jpg,red
data\lisa\train\red\dayClip1--00694.jpg,red
data\lisa\train\red\dayClip1--00695.jpg,red
data\lisa\train\red\dayClip1--00696.jpg,red
data\lisa\train\red\dayClip1--00697.jpg,red
data\lisa\train\red\dayClip1--00698.jpg,red
data\lisa\train\red\dayClip1--00699.jpg,red
data\lisa\train\red\dayClip1--00700.jpg,red
data\lisa\train\red\dayClip1--00701.jpg,red
data\lisa\train\red\dayClip1--00702.jpg,red
data\lisa\train\red\dayClip1--00703.jpg,red
data\lisa\train\red\dayClip1--00704.jpg,red
data\lisa\train\red\dayClip1--00705.jpg,red
data\lisa\train\red\dayClip1--00706.jpg,red
data\lisa\train\red\dayClip1--00707.jpg,red
data\lisa\train\red\dayClip1--00708.jpg,red
data\lisa\train\red\dayClip1--00709.jpg,red
data\lisa\train\red\dayClip1--00710.jpg,red
data\lisa\train\red\dayClip1--00711.jpg,red
data\lisa\train\red\dayClip1--00712.jpg,red
data\lisa\train\red\dayClip1--00713.jpg,red
data\lisa\train\red\dayClip1--00714.jpg,red
data\lisa\train\red\dayClip1--00715.jpg,red
data\lisa\train\red\dayClip1--00716.jpg,red
data\lisa\train\red\dayClip1--00717.jpg,red
data\lisa\train\red\dayClip1--00718.jpg,red
data\lisa\train\red\dayClip1--00719.jpg,red
data\lisa\train\red\dayClip1--00720.jpg,red
data\lisa\train\red\dayClip1--00721.jpg,red
data\lisa\train\red\dayClip1--00722.jpg,red
data\lisa\train\red\dayClip1--00723.jpg,red
data\lisa\train\red\dayClip1--00724.jpg,red
data\lisa\train\red\dayClip1--00725.jpg,red
data\lisa\train\red\dayClip1--00726.jpg,red
data\lisa\train\red\dayClip1--00727.jpg,red
data\lisa\train\red\dayClip1--00728.jpg,red
data\lisa\train\red\dayClip1--00729.jpg,red
data\lisa\train\red\dayClip1--00730.jpg,red
data\lisa\train\red\dayClip1--00731.jpg,red
data\lisa\train\red\dayClip1--00732.jpg,red
data\lisa\train\red\dayClip1--00733.jpg,red
data\lisa\train\red\dayClip1--00734.jpg,red
data\lisa\train\red\dayClip1--00735.jpg,red
data\lisa\train\red\dayClip1--00736.jpg,red
data\lisa\train\red\dayClip1--00737.jpg,red
data\lisa\train\red\dayClip1--00738.jpg,red
data\lisa\train\red\dayClip1--00739.jpg,red
data\lisa\train\red\dayClip1--00740.jpg,red
data\lisa\train\red\dayClip1--00741.jpg,red
data\lisa\train\red\dayClip1--00742.jpg,red
data\lisa\train\red\dayClip1--00743.jpg,red
data\lisa\train\red\dayClip1--00744.jpg,red
data\lisa\train\red\dayClip1--00745.jpg,red
data\lisa\train\red\dayClip1--00746.jpg,red
data\lisa\train\red\dayClip1--00747.jpg,red
data\lisa\train\red\dayClip1--00748.jpg,red
data\lisa\train\red\dayClip1--00749.jpg,red
data\lisa\train\red\dayClip1--00750.jpg,red
data\lisa\train\red\dayClip1--00751.jpg,red
data\lisa\train\red\dayClip1--00752.jpg,red
data\lisa\train\red\dayClip1--00753.jpg,red
data\lisa\train\red\dayClip1--00754.jpg,red
data\lisa\train\red\dayClip1--00755.jpg,red
data\lisa\train\red\dayClip1--00756.jpg,red
data\lisa\train\red\dayClip1--00757.jpg,red
data\lisa\train\red\dayClip1--00758.jpg,red
data\lisa\train\red\dayClip1--00759.jpg,red
data\lisa\train\red\dayClip1--00760.jpg,red
data\lisa\train\red\dayClip1--00761.jpg,red
data\lisa\train\red\dayClip1--00762.jpg,red
data\lisa\train\red\dayClip1--00763.jpg,red
data\lisa\train\red\dayClip1--00764.jpg,red
data\lisa\train\red\dayClip1--00765.jpg,red
data\lisa\train\red\dayClip1--00766.jpg,red
data\lisa\train\red\dayClip1--00767.jpg,red
data\lisa\train\red\dayClip1--00768.jpg,red
data\lisa\train\red\dayClip1--00769.jpg,red
data\lisa\train\red\dayClip1--00770.jpg,red
data\lisa\train\red\dayClip1--00771.jpg,red
data\lisa\train\red\dayClip1--00772.jpg,red
data\lisa\train\red\dayClip1--00773.jpg,red
data\lisa\train\red\dayClip1--00774.jpg,red
data\lisa\train\red\dayClip1--00775.jpg,red
data\lisa\train\red\dayClip1--00776.jpg,red
data\lisa\train\red\dayClip1--00777.jpg,red
data\lisa\train\red\dayClip1--00778.jpg,red
data\lisa\train\red\dayClip1--00779.jpg,red
data\lisa\train\red\dayClip1--00780.jpg,red
data\lisa\train\red\dayClip1--00781.jpg,red
data\lisa\train\red\dayClip1--00782.jpg,red
data\lisa\train\red\dayClip1--00783.jpg,red
data\lisa\train\red\dayClip1--00784.jpg,red
data\lisa\train\red\dayClip1--00785.jpg,red
data\lisa\train\red\dayClip1--00786.jpg,red
data\lisa\train\red\dayClip1--00787.jpg,red
data\lisa\train\red\dayClip1--00788.jpg,red
data\lisa\train\red\dayClip1--00789.jpg,red
data\lisa\train\red\dayClip1--00790.jpg,red
data\lisa\train\red\dayClip1--00791.jpg,red
data\lisa\train\red\dayClip1--00792.jpg,red
data\lisa\train\red\dayClip1--00793.jpg,red
data\lisa\train\red\dayClip1--00794.jpg,red
data\lisa\train\red\dayClip1--00795.jpg,red
data\lisa\train\red\dayClip1--00796.jpg,red
data\lisa\train\red\dayClip1--00797.jpg,red
data\lisa\train\red\dayClip1--00798.jpg,red
data\lisa\train\red\dayClip1--00799.jpg,red
data\lisa\train\red\dayClip1--00800.jpg,red
data\lisa\train\red\dayClip1--00801.jpg,red
data\lisa\train\red\dayClip1--00802.jpg,red
data\lisa\train\red\dayClip1--00803.jpg,red
data\lisa\train\red\dayClip1--00804.jpg,red
data\lisa\train\red\dayClip1--00805.jpg,red
data\lisa\train\red\dayClip1--00806.jpg,red
data\lisa\train\red\dayClip1--00807.jpg,red
data\lisa\train\red\dayClip1--00808.jpg,red
data\lisa\train\red\dayClip1--00809.jpg,red
data\lisa\train\red\dayClip1--00810.jpg,red
data\lisa\train\red\dayClip1--00811.jpg,red
data\lisa\train\red\dayClip1--00812.jpg,red
data\lisa\train\red\dayClip1--00813.jpg,red
data\lisa\train\red\dayClip1--00814.jpg,red
data\lisa\train\red\dayClip1--00815.jpg,red
data\lisa\train\red\dayClip1--00816.jpg,red
data\lisa\train\red\dayClip1--00817.jpg,red
data\lisa\train\red\dayClip1--00818.jpg,red
data\lisa\train\red\dayClip1--00819.jpg,red
data\lisa\train\red\dayClip1--00820.jpg,red
data\lisa\train\red\dayClip1--00821.jpg,red
data\lisa\train\red\dayClip1--00822.jpg,red
data\lisa\train\red\dayClip1--00823.jpg,red
data\lisa\train\red\dayClip1--00824.jpg,red
data\lisa\train\red\dayClip1--00825.jpg,red
data\lisa\train\red\dayClip1--00826.jpg,red
data\lisa\train\red\dayClip1--00827.jpg,red
data\lisa\train\red\dayClip1--00828.jpg,red
data\lisa\train\red\dayClip1--00829.jpg,red
data\lisa\train\red\dayClip1--00830.jpg,red
data\lisa\train\red\dayClip1--00831.jpg,red
data\lisa\train\red\dayClip1--00832.jpg,red
data\lisa\train\red\dayClip1--00833.jpg,red
data\lisa\train\red\dayClip1--00834.jpg,red
data\lisa\train\red\dayClip1--00835.jpg,red
data\lisa\train\red\dayClip1--00836.jpg,red
data\lisa\train\red\dayClip1--00837.jpg,red
data\lisa\train\red\dayClip1--00838.jpg,red
data\lisa\train\red\dayClip1--00839.jpg,red
data\lisa\train\red\dayClip1--00840.jpg,red
data\lisa\train\red\dayClip1--00841.jpg,red
data\lisa\train\red\dayClip1--00842.jpg,red
data\lisa\train\red\dayClip1--00843.jpg,red
data\lisa\train\red\dayClip1--00844.jpg,red
data\lisa\train\red\dayClip1--00845.jpg,red
data\lisa\train\red\dayClip1--00846.jpg,red
data\lisa\train\red\dayClip1--00847.jpg,red
data\lisa\train\red\dayClip1--00848.jpg,red
data\lisa\train\red\dayClip1--00849.jpg,red
data\lisa\train\red\dayClip1--00850.jpg,red
data\lisa\train\red\dayClip1--00851.jpg,red
data\lisa\train\red\dayClip1--00852.jpg,red
data\lisa\train\red\dayClip1--00853.jpg,red
data\lisa\train\red\dayClip1--00854.jpg,red
data\lisa\train\red\dayClip1--00855.jpg,red
data\lisa\train\red\dayClip1--00856.jpg,red
data\lisa\train\red\dayClip1--00857.jpg,red
data\lisa\train\red\dayClip1--00858.jpg,red
data\lisa\train\red\dayClip1--00859.jpg,red
data\lisa\train\red\dayClip1--00860.jpg,red
data\lisa\train\red\dayClip1--00861.jpg,red
data\lisa\train\red\dayClip1--00862.jpg,red
data\lisa\train\red\dayClip1--00863.jpg,red
data\lisa\train\red\dayClip1--00864.jpg,red
data\lisa\train\red\dayClip1--00865.jpg,red
data\lisa\train\red\dayClip1--00866.jpg,red
data\lisa\train\red\dayClip1--00867.jpg,red
data\lisa\train\red\dayClip1--00868.jpg,red
data\lisa\train\red\dayClip1--00869.jpg,red
data\lisa\train\red\dayClip1--00870.jpg,red
data\lisa\train\red\dayClip1--00871.jpg,red
data\lisa\train\red\dayClip1--00872.jpg,red
data\lisa\train\red\dayClip1--00873.jpg,red
data\lisa\train\red\dayClip1--00874.jpg,red
data\lisa\train\red\dayClip1--00875.jpg,red
data\lisa\train\red\dayClip1--00876.jpg,red
data\lisa\train\red\dayClip1--00877.jpg,red
data\lisa\train\red\dayClip1--00878.jpg,red
data\lisa\train\red\dayClip1--00879.jpg,red
data\lisa\train\red\dayClip1--00880.jpg,red
data\lisa\train\red\dayClip1--00881.jpg,red
data\lisa\train\red\dayClip1--00882.jpg,red
data\lisa\train\red\dayClip1--00883.jpg,red
data\lisa\train\red\dayClip1--00884.jpg,red
data\lisa\train\red\dayClip1--00885.jpg,red
data\lisa\train\red\dayClip1--00886.jpg,red
data\lisa\train\red\dayClip1--00887.jpg,red
data\lisa\train\red\dayClip1--00888.jpg,red
data\lisa\train\red\dayClip1--00889.jpg,red
data\lisa\train\red\dayClip1--00890.jpg,red
data\lisa\train\red\dayClip1--00891.jpg,red
data\lisa\train\red\dayClip1--00892.jpg,red
data\lisa\train\red\dayClip1--00893.jpg,red
data\lisa\train\red\dayClip1--00894.jpg,red
data\lisa\train\red\dayClip1--00895.jpg,red
data\lisa\train\red\dayClip1--00896.jpg,red
data\lisa\train\red\dayClip1--00897.jpg,red
data\lisa\train\red\dayClip1--00898.jpg,red
data\lisa\train\red\dayClip1--00899.jpg,red
data\lisa\train\red\dayClip1--00900.jpg,red
data\lisa\train\red\dayClip1--00901.jpg,red
data\lisa\train\red\dayClip1--00902.jpg,red
data\lisa\train\red\dayClip1--00903.jpg,red
data\lisa\train\red\dayClip1--00904.jpg,red
data\lisa\train\red\dayClip1--00905.jpg,red
data\lisa\train\red\dayClip1--00906.jpg,red
data\lisa\train\red\dayClip1--00907.jpg,red
data\lisa\train\red\dayClip1--00908.jpg,red
data\lisa\train\red\dayClip1--00909.jpg,red
data\lisa\train\red\dayClip1--00910.jpg,red
data\lisa\train\red\dayClip1--00911.jpg,red
data\lisa\train\red\dayClip1--00912.jpg,red
data\lisa\train\red\dayClip1--00913.jpg,red
data\lisa\train\red\dayClip1--00914.jpg,red
data\lisa\train\red\dayClip1--00915.jpg,red
data\lisa\train\red\dayClip1--00916.jpg,red
data\lisa\train\red\dayClip1--00917.jpg,red
data\lisa\train\red\dayClip1--00918.jpg,red
data\lisa\train\red\dayClip1--00919.jpg,red
data\lisa\train\red\dayClip1--00920.jpg,red
data\lisa\train\red\dayClip1--00921.jpg,red
data\lisa\train\red\dayClip1--00922.jpg,red
data\lisa\train\red\dayClip1--00923.jpg,red
data\lisa\train\red\dayClip1--00924.jpg,red
data\lisa\train\red\dayClip1--00925.jpg,red
data\lisa\train\red\dayClip1--00926.jpg,red
data\lisa\train\red\dayClip1--00927.jpg,red
data\lisa\train\red\dayClip1--00928.jpg,red
data\lisa\train\red\dayClip1--00929.jpg,red
data\lisa\train\red\dayClip1--00930.jpg,red
data\lisa\train\red\dayClip1--00931.jpg,red
data\lisa\train\red\dayClip1--00932.jpg,red
data\lisa\train\red\dayClip1--00933.jpg,red
data\lisa\train\red\dayClip1--00934.jpg,red
data\lisa\train\red\dayClip1--00935.jpg,red
data\lisa\train\red\dayClip1--00936.jpg,red
data\lisa\train\red\dayClip1--00937.jpg,red
data\lisa\train\red\dayClip1--00938.jpg,red
data\lisa\train\red\dayClip1--00939.jpg,red
data\lisa\train\red\dayClip1--00940.jpg,red
data\lisa\train\red\dayClip1--00941.jpg,red
data\lisa\train\red\dayClip1--00942.jpg,red
data\lisa\train\red\dayClip1--00943.jpg,red
data\lisa\train\red\dayClip1--00944.jpg,red
data\lisa\train\red\dayClip1--00945.jpg,red
data\lisa\train\red\dayClip1--00946.jpg,red
data\lisa\train\red\dayClip1--00947.jpg,red
data\lisa\train\red\dayClip1--00948.jpg,red
data\lisa\train\red\dayClip1--00949.jpg,red
data\lisa\train\red\dayClip1--00950.jpg,red
data\lisa\train\red\dayClip1--00951.jpg,red
data\lisa\train\red\dayClip1--00952.jpg,red
data\lisa\train\red\dayClip1--00953.jpg,red
data\lisa\train\red\dayClip1--00954.jpg,red
data\lisa\train\red\dayClip1--00955.jpg,red
data\lisa\train\red\dayClip1--00956.jpg,red
data\lisa\train\red\dayClip1--00957.jpg,red
data\lisa\train\red\dayClip1--00958.jpg,red
data\lisa\train\red\dayClip1--00959.jpg,red
data\lisa\train\red\dayClip1--00960.jpg,red
data\lisa\train\red\dayClip1--00961.jpg,red
data\lisa\train\red\dayClip1--00962.jpg,red
data\lisa\train\red\dayClip1--00963.jpg,red
data\lisa\train\red\dayClip1--00964.jpg,red
data\lisa\train\red\dayClip1--00965.jpg,red
data\lisa\train\red\dayClip1--00966.jpg,red
data\lisa\train\red\dayClip1--00967.jpg,red
data\lisa\train\red\dayClip1--00968.jpg,red
data\lisa\train\red\dayClip1--00969.jpg,red
data\lisa\train\red\dayClip1--00970.jpg,red
data\lisa\train\red\dayClip1--00971.jpg,red
data\lisa\train\red\dayClip1--00972.jpg,red
data\lisa\train\red\dayClip1--00973.jpg,red
data\lisa\train\red\dayClip1--00974.jpg,red
data\lisa\train\red\dayClip1--00975.jpg,red
data\lisa\train\red\dayClip1--00976.jpg,red
data\lisa\train\red\dayClip1--00977.jpg,red
data\lisa\train\red\dayClip1--00978.jpg,red
data\lisa\train\red\dayClip1--00979.jpg,red
data\lisa\train\red\dayClip1--00980.jpg,red
data\lisa\train\red\dayClip1--00981.jpg,red
data\lisa\train\red\dayClip1--00982.jpg,red
data\lisa\train\red\dayClip1--00983.jpg,red
data\lisa\train\red\dayClip1--00984.jpg,red
data\lisa\train\red\dayClip1--00985.jpg,red
data\lisa\train\red\dayClip1--00986.jpg,red
data\lisa\train\red\dayClip1--00987.jpg,red
data\lisa\train\red\dayClip1--00988.jpg,red
data\lisa\train\red\dayClip1--00989.jpg,red
data\lisa\train\red\dayClip1--00990.jpg,red
data\lisa\train\red\dayClip1--00991.jpg,red
data\lisa\train\red\dayClip1--00992.jpg,red
data\lisa\train\red\dayClip1--00993.jpg,red
data\lisa\train\red\dayClip1--00994.jpg,red
data\lisa\train\red\dayClip1--00995.jpg,red
data\lisa\train\red\dayClip1--00996.jpg,red
data\lisa\train\red\dayClip1--00997.jpg,red
data\lisa\train\red\dayClip1--00998.jpg,red
data\lisa\train\red\dayClip1--00999.jpg,red
data\lisa\train\red\dayClip1--01000.jpg,red
data\lisa\train\red\dayClip1--01001.jpg,red
data\lisa\train\red\dayClip1--01002.jpg,red
data\lisa\train\red\dayClip1--01003.jpg,red
data\lisa\train\red\dayClip1--01004.jpg,red
data\lisa\train\red\dayClip1--01005.jpg,red
data\lisa\train\red\dayClip1--01006.jpg,red
data\lisa\train\red\dayClip1--01007.jpg,red
data\lisa\train\red\dayClip1--01008.jpg,red
data\lisa\train\red\dayClip1--01009.jpg,red
data\lisa\train\red\dayClip1--01010.jpg,red
data\lisa\train\red\dayClip1--01011.jpg,red
data\lisa\train\red\dayClip1--01012.jpg,red
data\lisa\train\red\dayClip1--01013.jpg,red
data\lisa\train\red\dayClip1--01014.jpg,red
data\lisa\train\red\dayClip1--01015.jpg,red
data\lisa\train\red\dayClip1--01016.jpg,red
data\lisa\train\red\dayClip1--01017.jpg,red
data\lisa\train\red\dayClip1--01018.jpg,red
data\lisa\train\red\dayClip1--01019.jpg,red
data\lisa\train\red\dayClip1--01020.jpg,red
data\lisa\train\red\dayClip1--01021.jpg,red
data\lisa\train\red\dayClip1--01022.jpg,red
data\lisa\train\red\dayClip1--01023.jpg,red
data\lisa\train\red\dayClip1--01024.jpg,red
data\lisa\train\red\dayClip1--01025.jpg,red
data\lisa\train\red\dayClip1--01026.jpg,red
data\lisa\train\red\dayClip1--01027.jpg,red
data\lisa\train\red\dayClip1--01028.jpg,red
data\lisa\train\red\dayClip1--01029.jpg,red
data\lisa\train\red\dayClip1--01030.jpg,red
data\lisa\train\red\dayClip1--01031.jpg,red
data\lisa\train\red\dayClip1--01032.jpg,red
data\lisa\train\red\dayClip1--01033.jpg,red
data\lisa\train\red\dayClip1--01034.jpg,red
data\lisa\train\red\dayClip1--01035.jpg,red
data\lisa\train\red\dayClip1--01036.jpg,red
data\lisa\train\red\dayClip1--01037.jpg,red
data\lisa\train\red\dayClip1--01038.jpg,red
data\lisa\train\red\dayClip1--01039.jpg,red
data\lisa\train\red\dayClip1--01040.jpg,red
data\lisa\train\red\dayClip1--01041.jpg,red
data\lisa\train\red\dayClip1--01042.jpg,red
data\lisa\train\red\dayClip1--01043.jpg,red
data\lisa\train\red\dayClip1--01044.jpg,red
data\lisa\train\red\dayClip1--01045.jpg,red
data\lisa\train\red\dayClip1--01046.jpg,red
data\lisa\train\red\dayClip1--01047.jpg,red
data\lisa\train\red\dayClip1--01048.jpg,red
data\lisa\train\red\dayClip1--01049.jpg,red
data\lisa\train\red\dayClip1--01050.jpg,red
data\lisa\train\red\dayClip1--01051.jpg,red
data\lisa\train\red\dayClip1--01052.jpg,red
data\lisa\train\red\dayClip1--01053.jpg,red
data\lisa\train\red\dayClip1--01054.jpg,red
data\lisa\train\red\dayClip1--01055.jpg,red
data\lisa\train\red\dayClip1--01056.jpg,red
data\lisa\train\red\dayClip1--01057.jpg,red
data\lisa\train\red\dayClip1--01058.jpg,red
data\lisa\train\red\dayClip1--01059.jpg,red
data\lisa\train\red\dayClip1--01060.jpg,red
data\lisa\train\red\dayClip1--01061.jpg,red
data\lisa\train\red\dayClip1--01062.jpg,red
data\lisa\train\red\dayClip1--01063.jpg,red
data\lisa\train\red\dayClip1--01064.jpg,red
data\lisa\train\red\dayClip1--01065.jpg,red
data\lisa\train\red\dayClip1--01066.jpg,red
data\lisa\train\red\dayClip1--01067.jpg,red
data\lisa\train\red\dayClip1--01068.jpg,red
data\lisa\train\red\dayClip1--01069.jpg,red
data\lisa\train\red\dayClip1--01070.jpg,red
data\lisa\train\red\dayClip1--01071.jpg,red
data\lisa\train\red\dayClip1--01072.jpg,red
data\lisa\train\red\dayClip1--01073.jpg,red
data\lisa\train\red\dayClip1--01074.jpg,red
data\lisa\train\red\dayClip1--01075.jpg,red
data\lisa\train\red\dayClip1--01076.jpg,red
data\lisa\train\red\dayClip1--01077.jpg,red
data\lisa\train\red\dayClip1--01078.jpg,red
data\lisa\train\red\dayClip1--01079.jpg,red
data\lisa\train\red\dayClip1--01080.jpg,red
data\lisa\train\red\dayClip1--01081.jpg,red
data\lisa\train\red\dayClip1--01082.jpg,red
data\lisa\train\red\dayClip1--01083.jpg,red
data\lisa\train\red\dayClip1--01084.jpg,red
data\lisa\train\red\dayClip1--01085.jpg,red
data\lisa\train\red\dayClip1--01086.jpg,red
data\lisa\train\red\dayClip1--01087.jpg,red
data\lisa\train\red\dayClip1--01088.jpg,red
data\lisa\train\red\dayClip1--01089.jpg,red
data\lisa\train\red\dayClip1--01090.jpg,red
data\lisa\train\red\dayClip1--01091.jpg,red
data\lisa\train\red\dayClip1--01092.jpg,red
data\lisa\train\red\dayClip1--01093.jpg,red
data\lisa\train\red\dayClip1--01094.jpg,red
data\lisa\train\red\dayClip1--01095.jpg,red
data\lisa\train\red\dayClip1--01096.jpg,red
data\lisa\train\red\dayClip1--01097.jpg,red
data\lisa\train\red\dayClip1--01098.jpg,red
data\lisa\train\red\dayClip1--01099.jpg,red
data\lisa\train\red\dayClip1--01100.jpg,red
data\lisa\train\red\dayClip1--01101.jpg,red
data\lisa\train\red\dayClip1--01102.jpg,red
data\lisa\train\red\dayClip1--01103.jpg,red
data\lisa\train\red\dayClip1--01104.jpg,red
data\lisa\train\red\dayClip1--01105.jpg,red
data\lisa\train\red\dayClip1--01106.jpg,red
data\lisa\train\red\dayClip1--01107.jpg,red
data\lisa\train\red\dayClip1--01108.jpg,red
data\lisa\train\red\dayClip1--01109.jpg,red
data\lisa\train\red\dayClip1--01110.jpg,red
data\lisa\train\red\dayClip1--01111.jpg,red
data\lisa\train\red\dayClip1--01112.jpg,red
data\lisa\train\red\dayClip1--01113.jpg,red
data\lisa\train\red\dayClip1--01114.jpg,red
data\lisa\train\red\dayClip1--01115.jpg,red
data\lisa\train\red\dayClip1--01116.jpg,red
data\lisa\train\red\dayClip1--01117.jpg,red
data\lisa\train\red\dayClip1--01118.jpg,red
data\lisa\train\red\dayClip1--01119.jpg,red
data\lisa\train\red\dayClip1--01120.jpg,red
data\lisa\train\red\dayClip1--01121.jpg,red
data\lisa\train\red\dayClip1--01122.jpg,red
